"objectId","inSize","outSize","totalTime","parsing","extractSchema","X2Full","X2Witness","notElim","merge1","groupize","separation","expansion","preparation","merge3","initGEnv","genWitness","genSuccess","noWitness","valid","X.iterations","cancelledAt","dateAndTime","timeout","git","machine"
"o30633",12997,71656,146,1,0,0,28,0,14,12,26,2,35,4,3,0,"True","False","True",2,NA,"",NA,"",""
"o41377",12998,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o24930",13004,18958,53,0,0,1,25,0,2,3,3,0,12,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o41474",13012,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o84205",13084,21881,34,0,0,0,2,0,2,3,3,2,14,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o21358",13156,40917,111,0,0,0,37,0,7,16,3,1,18,10,4,3,"True","False","True",2,NA,"",NA,"",""
"o52723",13170,26956,35,0,0,0,3,0,2,4,7,0,9,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o14390",13183,44969,82,0,0,0,21,0,7,6,7,1,20,2,3,3,"True","False","True",2,NA,"",NA,"",""
"o83019",13219,40100,324,0,0,1,57,0,142,5,39,0,62,2,2,1,"True","False","True",2,NA,"",NA,"",""
"o82978",13226,74945,22875,0,0,1,42,0,21608,10,1156,2,28,6,2,1,"True","False","True",2,NA,"",NA,"",""
"o41246",13251,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o17984",13257,20302,57,0,0,0,4,0,31,3,13,1,1,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o59215",13290,43631,62,0,0,1,8,0,2,12,8,1,12,3,2,1,"True","False","True",2,NA,"",NA,"",""
"o31290",13299,33941,61,0,0,0,17,0,5,5,10,1,11,2,2,0,"True","False","True",2,NA,"",NA,"",""
"o81127",13340,50307,119,0,0,0,33,0,16,8,12,0,29,3,1,0,"True","False","True",2,NA,"",NA,"",""
"o73021",13366,36020,61,0,0,0,2,0,11,8,5,0,20,2,0,0,"True","False","True",2,NA,"",NA,"",""
"o27148",13378,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o87865",13380,30775,71,0,0,0,19,0,7,5,6,2,18,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o39721",13398,27590,78,0,0,0,19,0,8,4,6,0,26,4,1,1,"True","False","True",2,NA,"",NA,"",""
"o17383",13413,64433,119,0,0,1,3,0,1,4,6,4,62,6,4,8,"True","False","True",3,NA,"",NA,"",""
"o21246",13415,41669,116,0,0,1,39,0,8,15,4,0,18,10,4,3,"True","False","True",2,NA,"",NA,"",""
"o48749",13433,33113,46,0,1,0,8,0,5,4,4,1,8,1,1,3,"True","False","True",2,NA,"",NA,"",""
"o41263",13435,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o47102",13437,33403,122,0,1,0,39,0,24,6,6,1,33,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o21278",13447,39527,119,0,0,0,41,0,7,16,2,0,22,10,5,3,"True","False","True",2,NA,"",NA,"",""
"o29389",13465,53279,78,0,1,0,5,0,2,4,3,3,38,5,2,2,"True","False","True",2,NA,"",NA,"",""
"o12278",13482,14311,39,0,0,1,16,0,3,1,3,1,7,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o89740",13520,54897,93,0,0,0,20,0,6,9,11,2,20,3,2,5,"True","False","True",2,NA,"",NA,"",""
"o21270",13545,40987,129,0,0,1,47,0,7,16,3,2,22,11,4,2,"True","False","True",2,NA,"",NA,"",""
"o89746",13557,43514,70,0,0,0,13,0,5,8,7,0,14,2,2,4,"True","False","True",2,NA,"",NA,"",""
"o91595",13584,44656,85,0,0,0,4,0,1,5,5,4,47,3,4,3,"True","False","True",2,NA,"",NA,"",""
"o81129",13602,50524,116,1,0,0,35,0,11,9,12,1,26,4,2,1,"True","False","True",2,NA,"",NA,"",""
"o77312",13614,21460,52,0,0,0,18,0,4,4,3,0,14,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o34871",13617,52654,129,0,0,0,25,0,10,12,35,1,11,15,3,1,"True","False","True",2,NA,"",NA,"",""
"o13664",13618,50376,94,0,0,1,14,0,3,9,10,2,30,5,2,0,"True","False","True",3,NA,"",NA,"",""
"o83020",13640,41229,364,0,0,1,61,0,184,5,39,2,56,2,2,1,"True","False","True",2,NA,"",NA,"",""
"o17391",13674,21115,28,0,1,0,2,0,2,4,5,0,6,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o21346",13683,41211,116,0,0,1,39,0,6,15,2,1,20,11,4,3,"True","False","True",2,NA,"",NA,"",""
"o64680",13689,17307,55,0,1,0,3,0,5,4,3,1,31,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o19187",13723,27692,60,0,0,0,17,0,6,7,8,1,10,2,1,2,"True","False","True",2,NA,"",NA,"",""
"o21302",13761,37289,123,0,0,1,44,0,9,17,2,1,21,9,5,2,"True","False","True",2,NA,"",NA,"",""
"o16427",13809,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o90895",13812,30336,126,0,0,0,55,0,5,5,1,1,46,2,2,1,"True","False","True",2,NA,"",NA,"",""
"o21318",13843,39047,118,0,1,0,42,0,9,15,3,0,19,9,5,2,"True","False","True",2,NA,"",NA,"",""
"o41367",13848,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o35867",13873,110145,316689,0,0,1,37,0,38,48,90,3,316342,87,6,3,"True","False","True",3,NA,"",NA,"",""
"o10499",13876,51316,128,0,0,1,43,0,18,7,13,2,26,3,2,1,"True","False","True",2,NA,"",NA,"",""
"o12958",13882,30607,51,0,0,0,19,0,1,4,2,3,12,1,2,1,"True","False","True",2,NA,"",NA,"",""
"o9843",13988,59670,5199,0,0,1,46,0,4597,13,461,2,30,4,4,1,"True","False","True",2,NA,"",NA,"",""
"o48121",13997,47122,68,0,0,1,5,0,2,5,9,1,25,2,3,3,"True","False","True",2,NA,"",NA,"",""
"o62962",14052,64291,123,0,0,0,6,0,7,9,16,0,50,9,1,9,"True","False","True",2,NA,"",NA,"",""
"o63156",14061,34225,66,0,0,1,16,0,8,5,6,0,14,2,1,3,"True","False","True",2,NA,"",NA,"",""
"o42180",14097,30723,64,0,1,0,7,0,12,5,9,0,18,2,2,0,"True","False","True",2,NA,"",NA,"",""
"o45018",14100,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o9937",14102,47282,3229,0,0,0,24,0,2896,7,255,1,29,2,2,0,"True","False","True",2,NA,"",NA,"",""
"o12454",14114,70206,185,0,0,0,23,0,6,6,9,1,94,15,3,7,"True","False","True",2,NA,"",NA,"",""
"o16423",14122,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o12477",14126,22748,123,0,0,0,56,0,9,6,5,0,27,11,0,1,"True","False","True",2,NA,"",NA,"",""
"o22",14128,35214,104,0,0,1,41,0,4,6,7,2,26,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o67291",14138,31891,160,0,0,0,55,0,2,5,2,2,75,8,2,1,"True","False","True",2,NA,"",NA,"",""
"o21282",14162,40444,115,0,0,1,40,0,7,15,3,1,20,9,5,2,"True","False","True",2,NA,"",NA,"",""
"o84069",14182,34833,55,0,0,0,12,0,4,5,6,1,11,2,1,3,"True","False","True",2,NA,"",NA,"",""
"o56012",14201,130717,381,0,0,0,79,0,33,11,29,2,183,17,3,1,"True","False","True",2,NA,"",NA,"",""
"o21366",14206,43263,118,0,0,0,40,0,9,15,3,0,19,11,5,3,"True","False","True",2,NA,"",NA,"",""
"o57720",14237,63470,99,0,0,1,12,0,5,11,31,2,11,5,3,1,"True","False","True",2,NA,"",NA,"",""
"o83022",14238,41921,364,0,0,1,65,0,183,5,39,0,54,2,2,1,"True","False","True",2,NA,"",NA,"",""
"o18948",14289,14592,206,0,0,1,115,0,55,3,2,0,24,2,0,0,"True","False","True",2,NA,"",NA,"",""
"o45196",14318,52731,59,0,0,0,1,0,2,11,9,1,16,2,2,0,"True","False","True",2,NA,"",NA,"",""
"o81130",14356,52285,105,0,1,0,32,0,5,9,12,0,26,3,2,0,"True","False","True",2,NA,"",NA,"",""
"o21171",14395,48002,202,0,0,1,46,0,8,18,5,1,71,21,5,3,"True","False","True",3,NA,"",NA,"",""
"o81160",14405,40385,485,0,0,1,28,0,11,5,5,2,394,17,2,1,"True","False","True",3,NA,"",NA,"",""
"o57507",14444,25999,32,0,0,0,1,0,2,5,4,1,9,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o21218",14445,43024,127,1,0,0,45,0,9,15,3,2,24,9,4,3,"True","False","True",2,NA,"",NA,"",""
"o91034",14447,61104,161,0,0,0,15,0,57,19,11,1,27,4,2,6,"True","False","True",2,NA,"",NA,"",""
"o16441",14451,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o82992",14469,43756,328,0,0,1,64,0,139,5,38,2,63,2,2,1,"True","False","True",2,NA,"",NA,"",""
"o84878",14485,108031,210,0,0,0,53,0,18,15,57,2,23,6,5,1,"True","False","True",2,NA,"",NA,"",""
"o41467",14497,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o39444",14506,36581,96,1,0,0,24,0,7,6,5,0,38,1,2,1,"True","False","True",2,NA,"",NA,"",""
"o41300",14546,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o58661",14569,23433,32,0,1,0,2,0,1,4,2,1,8,2,1,3,"True","False","True",2,NA,"",NA,"",""
"o55668",14593,27822,42,0,0,1,1,0,3,4,4,1,16,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o55827",14618,34149,86,0,0,1,32,0,4,3,3,1,25,4,1,2,"True","False","True",2,NA,"",NA,"",""
"o32715",14631,19751,24,0,0,1,1,0,2,4,3,0,5,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o38404",14654,39581,67,0,0,0,18,0,4,6,6,0,15,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o82258",14676,58089,91,0,0,0,3,0,4,10,11,1,31,4,2,7,"True","False","True",2,NA,"",NA,"",""
"o9926",14677,43325,231,0,0,1,21,0,120,8,34,1,30,3,1,1,"True","False","True",2,NA,"",NA,"",""
"o51088",14679,3610,6,0,0,0,1,0,0,1,0,0,3,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o89629",14686,50433,217,1,0,0,78,0,57,7,10,1,42,5,1,2,"True","False","True",2,NA,"",NA,"",""
"o21199",14687,43661,121,0,0,1,41,0,8,16,4,1,20,9,4,3,"True","False","True",2,NA,"",NA,"",""
"o90832",14702,45878,174,0,0,0,5,0,1,5,8,2,122,6,4,3,"True","False","True",3,NA,"",NA,"",""
"o75284",14704,34752,47,0,1,0,5,0,3,6,6,0,14,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o77276",14715,31310,62,0,0,0,1,0,13,4,5,1,26,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o71412",14738,29665,61,0,0,0,7,0,11,5,9,1,15,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o20272",14752,53027,290,0,0,0,70,0,94,8,13,0,75,10,1,1,"True","False","True",2,NA,"",NA,"",""
"o25886",14755,34938,35,0,0,0,11,0,2,8,1,0,1,2,0,1,"True","False","True",2,NA,"",NA,"",""
"o9779",14769,63418,9605,0,0,0,2999,0,3337,9,3206,1,31,3,2,1,"True","False","True",2,NA,"",NA,"",""
"o74560",14788,40747,76,0,0,1,26,0,3,6,8,0,14,2,1,3,"True","False","True",2,NA,"",NA,"",""
"o90607",14798,34370,99,0,0,1,29,0,3,4,4,1,34,9,2,3,"True","False","True",2,NA,"",NA,"",""
"o29764",14806,21285,36,0,1,0,7,0,2,5,6,0,7,1,2,0,"True","False","True",2,NA,"",NA,"",""
"o63194",14814,54464,135,0,0,1,50,0,16,6,11,1,29,2,2,1,"True","False","True",2,NA,"",NA,"",""
"o12498",14838,32640,83,0,0,0,13,0,11,5,17,2,21,4,1,0,"True","False","True",2,NA,"",NA,"",""
"o85250",14890,53949,101,0,0,0,7,0,12,13,27,1,16,6,2,0,"True","False","True",2,NA,"",NA,"",""
"o82151",14892,33270,194,0,0,1,18,0,84,4,20,8,41,3,2,2,"True","False","True",3,NA,"",NA,"",""
"o80821",14922,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o65883",14976,21534,38,0,0,0,1,0,1,3,2,1,19,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o19338",14980,33913,88,0,0,0,2,0,24,6,5,2,36,5,1,0,"True","False","True",2,NA,"",NA,"",""
"o69761",15002,87126,260,0,0,0,46,0,19,24,104,2,10,27,5,1,"True","False","True",2,NA,"",NA,"",""
"o60179",15028,22707,39,0,0,0,1,0,2,3,2,1,19,3,1,3,"True","False","True",2,NA,"",NA,"",""
"o82972",15047,42648,499,0,0,1,67,0,313,5,37,0,58,2,2,1,"True","False","True",2,NA,"",NA,"",""
"o70296",15065,54188,216,1,0,0,79,0,26,12,13,1,54,11,2,1,"True","False","True",2,NA,"",NA,"",""
"o21294",15105,45905,128,0,0,0,45,0,10,16,3,1,22,9,5,3,"True","False","True",2,NA,"",NA,"",""
"o41475",15107,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o19225",15178,67673,1015,0,0,0,432,0,334,9,19,2,190,11,2,0,"True","False","True",2,NA,"",NA,"",""
"o64004",15230,66047,143,0,0,0,5,0,41,10,15,1,45,6,2,3,"True","False","True",2,NA,"",NA,"",""
"o21262",15262,48527,127,0,0,1,41,0,8,17,4,1,21,11,5,4,"True","False","True",2,NA,"",NA,"",""
"o65730",15282,44067,60,0,0,1,9,0,2,6,6,0,15,4,3,2,"True","False","True",2,NA,"",NA,"",""
"o366",15333,24011,60,0,0,1,9,0,1,2,2,2,30,2,1,0,"True","False","True",3,NA,"",NA,"",""
"o21290",15364,51271,127,0,0,1,42,0,8,16,4,0,22,10,5,3,"True","False","True",2,NA,"",NA,"",""
"o80303",15404,55425,236,0,0,0,77,0,54,8,12,1,61,6,2,1,"True","False","True",2,NA,"",NA,"",""
"o36016",15422,51428,94,0,1,1,22,0,2,6,4,5,27,8,3,2,"True","False","True",2,NA,"",NA,"",""
"o44713",15468,39256,78,0,0,1,21,0,8,6,7,0,17,1,2,2,"True","False","True",2,NA,"",NA,"",""
"o40360",15488,24687,42,1,0,0,1,0,1,4,3,1,19,2,1,3,"True","False","True",2,NA,"",NA,"",""
"o21370",15499,47946,124,0,1,0,41,0,7,17,4,1,20,10,4,3,"True","False","True",2,NA,"",NA,"",""
"o90705",15533,35003,62,0,0,0,8,0,8,4,7,0,15,2,1,5,"True","False","True",2,NA,"",NA,"",""
"o64686",15544,55728,234,0,0,0,75,0,53,8,13,1,58,6,2,1,"True","False","True",2,NA,"",NA,"",""
"o6065",15558,38219,60,0,0,1,15,0,2,5,8,1,11,2,2,4,"True","False","True",2,NA,"",NA,"",""
"o38405",15563,33469,71,0,1,0,21,0,4,5,5,1,17,2,1,4,"True","False","True",2,NA,"",NA,"",""
"o43046",15612,34330,136,0,0,0,55,0,13,7,3,0,39,2,2,5,"True","False","True",2,NA,"",NA,"",""
"o83940",15614,24447,33,0,1,0,11,0,4,6,3,0,0,2,0,0,"True","False","True",2,NA,"",NA,"",""
"o67273",15645,37746,64,1,0,0,17,0,6,6,4,2,14,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o63309",15646,58207,95,0,0,0,19,0,8,13,11,1,16,2,2,3,"True","False","True",2,NA,"",NA,"",""
"o30001",15648,100207,307,0,0,0,51,0,36,18,39,5,98,11,6,1,"True","False","True",3,NA,"",NA,"",""
"o33426",15710,53500,194,0,1,0,76,0,27,9,10,0,45,7,2,2,"True","False","True",2,NA,"",NA,"",""
"o48770",15724,63091,106,1,0,5,19,0,3,11,9,8,22,6,3,2,"True","False","True",2,NA,"",NA,"",""
"o47116",15737,32223,94,0,1,0,24,0,24,8,9,1,17,2,0,1,"True","False","True",2,NA,"",NA,"",""
"o7271",15761,34449,100,0,0,0,5,0,7,4,10,10,44,12,1,1,"True","False","True",2,NA,"",NA,"",""
"o30623",15782,96077,247,0,0,0,45,0,4,18,52,2,80,9,5,1,"True","False","True",2,NA,"",NA,"",""
"o84201",15822,56398,266,0,1,0,81,0,82,8,11,1,57,8,1,1,"True","False","True",2,NA,"",NA,"",""
"o68397",15824,44532,70,0,0,0,15,0,3,6,10,2,15,2,2,4,"True","False","True",2,NA,"",NA,"",""
"o33028",15845,32598,96,0,0,0,30,0,7,5,7,0,29,5,1,1,"True","False","True",2,NA,"",NA,"",""
"o21780",15852,43388,73,0,0,3,15,0,2,4,5,2,21,3,2,3,"True","False","True",2,NA,"",NA,"",""
"o57801",15958,16658,33,0,0,0,5,0,4,3,6,0,9,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o9794",15967,64308,9649,0,0,0,2782,0,3696,13,3104,0,31,3,2,0,"True","False","True",2,NA,"",NA,"",""
"o21414",15997,45250,147,1,0,0,52,0,9,17,3,2,33,10,4,2,"True","False","True",2,NA,"",NA,"",""
"o21394",16010,50978,137,0,0,0,43,0,9,16,4,1,25,12,5,4,"True","False","True",2,NA,"",NA,"",""
"o69474",16043,28242,178,0,0,1,61,0,19,5,2,0,76,4,1,0,"True","False","True",2,NA,"",NA,"",""
"o81131",16103,57254,138,0,0,0,41,0,8,11,14,0,38,5,2,0,"True","False","True",2,NA,"",NA,"",""
"o41194",16105,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o78474",16161,16304,43,0,0,1,6,0,3,3,1,0,20,3,1,0,"True","False","True",2,NA,"",NA,"",""
"o38435",16256,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o55639",16271,83534,241,0,0,0,28,0,20,22,86,2,18,35,5,2,"True","False","True",2,NA,"",NA,"",""
"o46249",16288,34189,127,0,1,0,42,0,3,7,10,0,46,3,2,0,"True","False","True",2,NA,"",NA,"",""
"o14528",16327,67236,122,0,0,1,33,0,5,9,8,3,36,7,2,2,"True","False","True",2,NA,"",NA,"",""
"o75286",16338,80153,241,1,0,2,47,0,14,26,26,3,72,7,6,1,"False","True","",2,NA,"",NA,"",""
"o44196",16377,36436,48,0,0,1,3,0,4,8,7,1,7,2,1,3,"True","False","True",2,NA,"",NA,"",""
"o13401",16400,47256,54,0,0,1,3,0,3,5,4,2,18,2,2,3,"True","False","True",2,NA,"",NA,"",""
"o75605",16436,65610,134,0,1,1,14,0,11,7,13,1,57,7,1,7,"True","False","True",2,NA,"",NA,"",""
"o21258",16481,50692,134,0,1,0,44,0,9,17,4,1,24,10,4,4,"True","False","True",2,NA,"",NA,"",""
"o373",16489,72495,158,0,0,0,44,0,7,11,19,2,39,8,3,2,"True","False","True",2,NA,"",NA,"",""
"o62807",16559,47732,55,0,0,1,1,0,4,7,10,2,13,4,2,0,"True","False","True",2,NA,"",NA,"",""
"o81132",16581,56523,155,0,0,1,41,0,35,11,15,1,31,4,2,0,"True","False","True",2,NA,"",NA,"",""
"o77732",16596,3239,4,0,0,0,0,0,1,0,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o60312",16597,39214,104,0,1,0,33,0,15,5,7,1,30,3,1,0,"True","False","True",2,NA,"",NA,"",""
"o62947",16664,46519,98,0,1,2,36,0,3,7,12,0,14,3,3,4,"True","False","True",2,NA,"",NA,"",""
"o84921",16691,66823,122,0,0,0,5,0,12,10,15,2,55,4,3,0,"True","False","True",2,NA,"",NA,"",""
"o81133",16707,57850,141,0,0,1,41,0,19,10,17,1,32,5,2,0,"True","False","True",2,NA,"",NA,"",""
"o41077",16716,61952,107,0,0,0,16,0,5,10,33,1,17,5,4,0,"True","False","True",2,NA,"",NA,"",""
"o16435",16730,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o69719",16858,24913,73,0,0,0,3,0,24,3,3,0,30,3,1,0,"True","False","True",2,NA,"",NA,"",""
"o73928",16903,57708,370,0,0,0,205,0,43,9,17,0,70,6,3,1,"True","False","True",2,NA,"",NA,"",""
"o82144",16995,45665,611,0,0,1,22,0,420,4,81,12,47,4,4,1,"True","False","True",3,NA,"",NA,"",""
"o21163",17023,44890,136,0,0,1,46,0,10,17,3,2,25,10,5,3,"True","False","True",2,NA,"",NA,"",""
"o80234",17025,21920,44,0,0,0,3,0,4,4,5,1,16,3,2,0,"True","False","True",2,NA,"",NA,"",""
"o16431",17048,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o17127",17052,60891,202,1,0,0,11,0,10,6,26,1,121,8,3,0,"True","False","True",2,NA,"",NA,"",""
"o21230",17055,114377,582,0,0,0,93,0,43,56,203,4,30,105,9,2,"True","False","True",2,NA,"",NA,"",""
"o21374",17201,118629,598,1,0,0,94,0,52,58,207,5,29,104,10,2,"True","False","True",2,NA,"",NA,"",""
"o47153",17264,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o57762",17266,37735,89,0,1,1,37,0,4,4,6,1,19,1,2,1,"True","False","True",2,NA,"",NA,"",""
"o66267",17270,12004,76,0,0,0,39,0,7,2,0,0,22,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o68391",17427,24792,73,0,0,0,17,0,3,4,1,1,36,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o30544",17434,117712,344,0,0,0,68,0,35,21,57,4,98,14,6,1,"True","False","True",2,NA,"",NA,"",""
"o47090",17550,31932,119,0,0,0,39,0,26,7,6,0,26,3,1,1,"True","False","True",2,NA,"",NA,"",""
"o21418",17603,49132,151,0,0,1,54,0,10,17,3,1,28,11,5,6,"True","False","True",2,NA,"",NA,"",""
"o61027",17617,48596,102,0,0,1,27,0,4,4,8,3,33,5,3,3,"True","False","True",2,NA,"",NA,"",""
"o20463",17683,16648,86,0,0,0,31,0,12,3,10,2,19,2,1,1,"True","False","True",3,NA,"",NA,"",""
"o41196",17696,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o36779",17724,25369,90,0,1,0,41,0,2,4,4,2,27,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o41250",17744,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o21727",17801,53953,86,0,0,1,17,0,5,9,11,1,16,2,2,4,"True","False","True",2,NA,"",NA,"",""
"o21382",17820,44156,143,1,0,0,51,0,11,17,5,2,27,10,5,3,"True","False","True",2,NA,"",NA,"",""
"o21234",17833,116018,592,0,0,1,96,0,50,57,204,3,31,102,9,2,"True","False","True",2,NA,"",NA,"",""
"o21226",17845,51344,141,0,0,1,47,0,10,16,5,1,28,10,6,3,"True","False","True",2,NA,"",NA,"",""
"o85251",17854,51269,86,1,0,0,5,0,6,11,21,1,21,3,2,0,"True","False","True",2,NA,"",NA,"",""
"o9918",17859,140027,1306,0,0,0,143,0,161,117,515,5,38,276,11,1,"True","False","True",2,NA,"",NA,"",""
"o26603",17862,13589,27,0,0,1,1,0,2,3,2,0,13,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o79669",17886,136237,1104,0,0,0,107,0,136,115,376,5,44,267,9,1,"True","False","True",2,NA,"",NA,"",""
"o70037",17887,66981,102,0,0,1,5,0,4,8,10,2,46,4,3,3,"True","False","True",2,NA,"",NA,"",""
"o21",17893,44757,100,1,0,0,36,0,3,6,7,2,25,3,2,2,"True","False","True",2,NA,"",NA,"",""
"o41261",18055,64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o58282",18116,38162,54,0,0,1,7,0,3,5,5,0,15,2,3,0,"True","False","True",2,NA,"",NA,"",""
"o9959",18122,141845,1389,0,0,1,163,0,209,118,541,3,40,266,11,0,"True","False","True",2,NA,"",NA,"",""
"o3455",18127,44894,85,0,0,1,22,0,3,6,5,2,22,2,3,7,"True","False","True",2,NA,"",NA,"",""
"o6771",18197,52960,87,0,0,0,10,0,9,16,14,2,12,5,2,4,"True","False","True",2,NA,"",NA,"",""
"o30745",18284,114561,411,1,0,0,60,0,54,29,83,5,61,59,6,1,"True","False","True",3,NA,"",NA,"",""
"o13400",18289,35809,70,0,0,0,2,0,21,6,7,0,20,3,1,3,"True","False","True",2,NA,"",NA,"",""
"o23230",18306,67698,112,1,0,0,18,0,10,7,10,1,31,2,2,8,"True","False","True",2,NA,"",NA,"",""
"o12409",18403,9266,219,1,0,0,197,0,17,2,0,1,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o21439",18443,45529,143,0,0,0,50,0,11,16,3,2,26,11,4,3,"True","False","True",2,NA,"",NA,"",""
"o41195",18499,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41252",18510,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o21235",18548,50352,161,1,0,0,54,0,19,15,6,1,33,13,4,2,"True","False","True",2,NA,"",NA,"",""
"o14404",18603,40042,162,0,0,0,58,0,28,4,18,1,35,7,0,2,"True","False","True",2,NA,"",NA,"",""
"o26621",18731,38864,103,0,0,0,30,0,8,5,3,0,41,1,2,0,"True","False","True",2,NA,"",NA,"",""
"o81134",18780,60468,164,1,0,0,48,0,28,12,16,0,35,6,2,0,"True","False","True",2,NA,"",NA,"",""
"o48771",18783,72124,104,0,0,0,2,0,9,14,11,0,33,4,2,8,"True","False","True",2,NA,"",NA,"",""
"o42178",18807,60068,106,0,0,0,17,0,5,8,32,1,20,4,4,0,"True","False","True",2,NA,"",NA,"",""
"o52904",18825,39942,80,1,0,0,22,0,9,6,7,1,21,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o21427",18856,51462,197,0,0,1,74,0,14,15,5,1,46,18,4,2,"True","False","True",2,NA,"",NA,"",""
"o81135",18895,59585,155,0,0,1,48,0,23,11,15,1,33,5,1,0,"True","False","True",2,NA,"",NA,"",""
"o21195",19055,51183,155,0,0,1,54,0,14,17,5,1,31,10,5,3,"True","False","True",2,NA,"",NA,"",""
"o69888",19065,45432,150,0,0,0,34,0,7,6,3,0,77,2,2,7,"True","False","True",2,NA,"",NA,"",""
"o31337",19112,18171,20,0,0,0,3,0,5,3,4,1,1,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o64539",19121,85362,188,0,0,0,40,0,12,14,49,2,33,9,4,2,"True","False","True",2,NA,"",NA,"",""
"o47195",19128,166,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o81128",19243,60467,173,1,0,0,48,0,37,11,15,1,34,4,2,1,"True","False","True",2,NA,"",NA,"",""
"o64538",19255,61247,115,0,0,1,16,0,18,10,16,1,26,4,2,2,"True","False","True",2,NA,"",NA,"",""
"o76785",19317,48949,1110,0,1,0,5,0,1,5,9,4,1060,5,3,3,"True","False","True",3,NA,"",NA,"",""
"o21271",19340,53421,158,0,0,1,56,0,12,16,5,0,33,13,5,2,"True","False","True",2,NA,"",NA,"",""
"o26651",19390,29303,59,1,0,0,12,0,1,4,4,0,23,1,3,1,"True","False","True",2,NA,"",NA,"",""
