objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
draft2019_09_nonvalid_additionalProperties_id9_subschema1_not_2,357,63,22,41,0,true,true
draft2019_09_nonvalid_type_id18_subschema1_not_2,364,57,19,38,0,true,true
draft2019_09_valid_allOf_id11_subschema1_not_2,365,65,21,43,1,true,true
draft2019_09_valid_not_id9_subschema1_not_2,366,59,20,39,0,true,true
draft2019_09_valid_oneOf_id3_subschema1_not_2,367,60,20,40,0,true,true
draft2019_09_valid_const_id6_subschema1_not_2,368,59,21,38,0,true,true
draft2019_09_nonvalid_patternProperties_id5_subschema1_not_2,369,60,20,40,0,true,true
draft2019_09_valid_anyOf_id4_subschema1_not_2,369,60,20,39,1,true,true
draft2019_09_valid_oneOf_id4_subschema1_not_2,369,74,23,51,0,true,true
draft4_nonvalid_patternProperties_id3_subschema1_not_2,369,59,19,39,0,true,true
draft4_nonvalid_patternProperties_id4_subschema1_not_2,369,62,21,41,0,true,true
draft2019_09_nonvalid_patternProperties_id4_subschema1_not_2,372,58,19,39,0,true,true
draft2019_09_nonvalid_additionalItems_id7_subschema1_not_2,374,60,20,40,0,true,true
draft2019_09_nonvalid_allOf_id7_subschema1_not_2,375,70,21,49,0,true,true
draft2019_09_nonvalid_allOf_id8_subschema1_not_2,375,63,23,40,0,true,true
draft2019_09_valid_const_id9_subschema1_not_2,375,61,21,40,0,true,true
draft2019_09_nonvalid_properties_id10_subschema1_not_2,376,19,StandardGenerationException,,,,
draft2019_09_nonvalid_anyOf_id11_subschema1_not_2,377,63,21,41,1,true,true
draft2019_09_nonvalid_const_id9_subschema1_not_2,377,62,21,41,0,true,true
draft2019_09_nonvalid_items_id1_subschema1_not_2,378,62,22,40,0,true,true
draft2019_09_nonvalid_items_id3_subschema1_not_2,378,69,22,47,0,true,true
draft2019_09_nonvalid_anyOf_id10_subschema1_not_2,379,61,21,39,0,true,true
draft2019_09_nonvalid_const_id8_subschema1_not_2,379,66,22,44,0,true,true
draft2019_09_nonvalid_oneOf_id7_subschema1_not_2,379,62,20,42,0,true,true
draft2019_09_valid_enum_id4_subschema1_not_2,379,63,22,40,NullPointerException,,
draft2019_09_nonvalid_additionalItems_id3_subschema1_not_2,380,72,34,38,0,true,true
draft2019_09_valid_const_id7_subschema1_not_2,380,67,21,45,0,true,true
draft2019_09_nonvalid_patternProperties_id11_subschema1_not_2,383,21,StandardGenerationException,,,,
draft2019_09_nonvalid_const_id11_subschema1_not_2,387,68,22,46,0,true,true
draft2019_09_valid_required_id2_subschema1_not_2,387,73,29,44,0,true,true
draft2019_09_nonvalid_const_id10_subschema1_not_2,389,60,20,40,0,true,true
draft2019_09_nonvalid_not_id2_subschema1_not_2,389,61,20,41,0,true,true
draft2019_09_valid_patternProperties_id3_subschema1_not_2,389,60,21,39,0,true,true
draft2019_09_valid_patternProperties_id4_subschema1_not_2,394,57,20,37,0,true,true
draft2019_09_nonvalid_type_id20_subschema1_not_2,396,60,20,39,1,true,true
draft2019_09_valid_anyOf_id5_subschema1_not_2,400,59,20,39,0,true,true
draft2019_09_valid_oneOf_id5_subschema1_not_2,400,64,20,44,0,true,true
draft2019_09_nonvalid_type_id17_subschema1_not_2,401,56,18,37,1,true,true
draft2019_09_valid_ref_id3_subschema1_not_2,402,67,32,34,1,true,true
draft2019_09_nonvalid_default_id2_subschema1_not_2,404,61,21,40,0,true,true
draft2019_09_valid_anyOf_id7_subschema1_not_2,404,65,23,42,0,true,true
draft2019_09_valid_oneOf_id7_subschema1_not_2,404,62,21,41,0,true,true
draft2019_09_nonvalid_additionalItems_id2_subschema1_not_2,407,60,22,38,0,true,true
draft2019_09_nonvalid_ref_id11_subschema1_not_2,410,64,25,39,0,true,true
draft2019_09_nonvalid_patternProperties_id3_subschema1_not_2,412,64,20,44,0,true,true
draft2019_09_nonvalid_required_id2_subschema1_not_2,412,61,21,40,0,true,true
draft2019_09_nonvalid_required_id3_subschema1_not_2,412,58,19,39,0,true,true
draft2019_09_nonvalid_required_id4_subschema1_not_2,412,60,21,39,0,true,true
draft2019_09_nonvalid_additionalProperties_id6_subschema1_not_2,413,60,20,40,0,true,true
draft2019_09_valid_allOf_id22_subschema1_not_2,413,64,22,42,0,true,true
draft2019_09_valid_anyOf_id18_subschema1_not_2,413,67,21,46,0,true,true
draft2019_09_valid_oneOf_id27_subschema1_not_2,413,65,22,41,1,true,true
draft2019_09_nonvalid_patternProperties_id1_subschema1_not_2,415,64,24,40,0,true,true
draft2019_09_nonvalid_additionalItems_id4_subschema1_not_2,419,58,19,38,1,true,true
draft2019_09_valid_additionalItems_id8_subschema1_not_2,421,66,24,41,0,true,true
draft2019_09_valid_const_id10_subschema1_not_2,421,58,20,38,0,true,true
draft2019_09_valid_enum_id5_subschema1_not_2,427,67,21,45,0,true,true
draft2019_09_nonvalid_not_id5_subschema1_not_2,429,62,21,41,0,true,true
draft2019_09_valid_additionalItems_id2_subschema1_not_2,432,74,33,40,0,true,true
draft2019_09_nonvalid_type_id19_subschema1_not_2,433,67,24,42,1,true,true
draft2019_09_nonvalid_additionalProperties_id10_subschema1_not_2,435,72,21,51,0,true,true
draft2019_09_valid_items_id6_subschema1_not_2,438,66,23,43,0,true,true
draft2019_09_nonvalid_allOf_id3_subschema1_not_2,440,64,20,44,0,true,true
draft2019_09_nonvalid_additionalItems_id5_subschema1_not_2,442,62,19,43,0,true,true
draft2019_09_nonvalid_additionalItems_id9_subschema1_not_2,442,58,19,38,0,true,true
draft2019_09_nonvalid_anyOf_id1_subschema1_not_2,442,58,20,37,1,true,true
draft2019_09_nonvalid_anyOf_id3_subschema1_not_2,442,58,20,38,0,true,true
draft2019_09_nonvalid_oneOf_id1_subschema1_not_2,442,61,22,39,0,true,true
draft2019_09_valid_patternProperties_id11_subschema1_not_2,443,59,19,39,1,true,true
draft2019_09_valid_patternProperties_id12_subschema1_not_2,443,62,21,40,1,true,true
draft2019_09_nonvalid_anyOf_id2_subschema1_not_2,444,57,19,37,1,true,true
draft2019_09_nonvalid_oneOf_id2_subschema1_not_2,444,59,19,40,0,true,true
draft2019_09_valid_additionalItems_id15_subschema1_not_2,445,61,19,42,0,true,true
draft2019_09_nonvalid_items_id7_subschema1_not_2,447,61,21,40,0,true,true
draft2019_09_valid_not_id8_subschema1_not_2,448,79,34,45,0,true,true
draft2019_09_nonvalid_patternProperties_id2_subschema1_not_2,449,113,74,38,0,true,true
draft2019_09_nonvalid_default_id4_subschema1_not_2,450,61,18,42,1,true,true
