objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
o53538,212,65,24,41,0,true,true
o58635,213,35,21,14,0,true,true
o67212,213,412,22,40,350,true,true
o89645,213,78,35,43,0,true,true
o55684,217,61,20,41,0,true,true
o58640,219,41,22,19,0,true,true
o60109,219,67,20,47,0,true,true
o79654,219,59,21,38,0,true,true
o26952,220,69,24,45,0,true,true
o89151,220,62,22,40,0,true,true
o67193,221,76,22,54,0,true,true
o77740,221,63,22,41,0,true,true
o89680,221,70,21,49,0,true,true
o41653,222,77,36,41,0,true,true
o21079,223,41,22,19,0,true,true
o4366,223,63,23,40,0,true,true
o70294,223,68,22,43,3,true,true
o17125,224,68,26,42,0,true,true
o2060,224,25,StandardGenerationException,,,,
o57711,224,67,22,44,0,true,true
o89152,226,65,22,43,0,true,true
o24503,227,77,32,45,0,true,true
o56764,227,32,StandardGenerationException,,,,
o17675,228,42,24,18,0,true,true
o12256,229,65,23,42,0,true,true
o13272,229,62,21,41,0,true,true
o46560,229,78,37,41,0,true,true
o20469,233,79,26,53,0,true,true
o19363,234,74,36,37,1,true,true
o10089,235,61,22,39,0,true,true
o41773,236,60,20,40,0,true,true
o66685,237,60,20,40,0,true,true
o9790,237,70,22,48,0,true,true
o24474,238,80,30,49,1,true,true
o73935,238,63,21,42,0,true,true
o89135,239,74,23,44,7,true,true
o82288,240,65,21,44,0,true,true
o6021,241,66,24,42,0,true,true
o83710,242,62,20,42,0,true,true
o45635,243,62,22,40,0,true,true
o76651,243,80,37,42,1,true,true
o27832,249,63,22,40,0,true,true
o41655,249,66,24,42,0,true,true
o9273,252,62,22,40,0,true,true
o68330,253,20,StandardGenerationException,,,,
o69512,254,82,42,40,0,true,true
o48164,255,78,23,43,12,true,true
o78127,255,59,19,40,0,true,true
o82284,255,62,19,41,2,true,true
o25190,258,59,21,38,0,true,true
o25193,258,60,21,39,0,true,true
o48017,258,79,35,43,1,true,true
o6269,259,60,21,39,0,true,true
o88607,259,73,23,47,3,true,true
o27031,260,60,21,39,0,true,true
o21731,261,61,21,40,0,true,true
o73407,263,61,21,40,0,true,true
o72209,265,65,25,40,0,true,true
o25196,266,62,21,41,0,true,true
o25200,267,66,24,42,0,true,true
o69314,267,62,22,40,0,true,true
o79439,267,69,25,43,0,true,true
o91001,267,61,21,40,0,true,true
o48167,268,64,20,43,0,true,true
o55101,268,76,29,46,0,true,true
o65482,268,62,21,40,1,true,true
o76868,268,80,39,41,0,true,true
o84174,268,64,23,41,0,true,true
o27032,271,79,23,56,0,true,true
o41593,272,75,28,46,0,true,true
o69507,272,64,22,41,0,true,true
o28266,273,66,22,43,0,true,true
o63987,273,64,23,40,0,true,true
o77428,273,56,19,37,0,true,true
o44010,274,60,20,40,0,true,true
o9941,274,63,23,40,0,true,true
o12240,275,63,22,41,0,true,true
o23153,275,11,0,11,0,true,true
o64893,275,63,21,41,0,true,true
o41668,277,63,24,39,0,true,true
o83308,277,63,22,40,0,true,true
o78117,278,65,22,43,0,true,true
o89941,278,64,21,43,0,true,true
o74178,280,58,21,37,0,true,true
o79494,281,83,20,63,0,true,true
o67196,282,90,24,66,0,true,true
