objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
o31136,4027,45,2,43,0,true,true
o69220,4029,45,2,43,0,true,true
o25731,4039,49,2,47,0,true,false
o79016,4040,47,2,45,0,true,true
o61588,4042,46,2,44,0,true,true
o50007,4043,44,1,43,0,true,true
o34851,4045,50,2,48,0,true,true
o37788,4050,50,2,48,0,true,true
o61635,4050,47,2,45,0,true,true
o82669,4051,143,2,44,97,true,true
o36075,4052,1,StandardGenerationException,,,,
o54973,4053,48,2,46,0,true,true
o61777,4055,45,2,43,0,true,true
o81601,4060,203,2,44,157,true,true
o60173,4061,47,2,45,0,true,true
o79458,4061,47,2,44,1,true,true
o31282,4069,49,1,48,0,true,true
o41328,4072,48,1,46,1,true,true
o33696,4073,49,1,47,0,true,true
o9358,4074,50,1,49,0,true,true
o72197,4076,54,2,52,0,true,true
o41351,4077,49,2,47,0,true,true
o80822,4078,51,2,49,0,true,true
o90805,4080,48,2,46,0,true,true
o90127,4081,46,1,45,0,true,true
o5235,4081,50,2,48,0,true,true
o30518,4083,47,1,46,0,true,true
o77307,4087,46,2,44,0,true,true
o60974,4087,46,2,44,0,true,true
o4838,4093,47,2,44,0,true,true
o61614,4095,49,2,47,0,true,true
o71826,4095,47,2,45,0,true,true
o5798,4102,47,2,45,0,true,true
o28130,4103,47,1,45,0,true,true
o82331,4106,333,2,122,209,true,true
o11975,4106,143,2,52,89,true,true
o12279,4109,49,1,47,0,true,true
o55337,4115,162,2,47,113,true,true
o32648,4119,45,2,42,1,true,true
o59694,4127,44,2,42,0,true,true
o1332,4128,47,2,45,0,true,true
o65452,4131,49,1,47,1,true,true
o41228,4136,46,1,45,0,true,true
o4841,4140,45,1,43,0,true,true
o32592,4141,46,1,45,0,true,true
